filename	onset	offset	event_label
3644.wav	0.149	2.123	Speech
3644.wav	2.726	3.346	Speech
3644.wav	3.296	3.755	Dishes
3644.wav	4.808	5.378	Alarm_bell_ringing
3644.wav	5.794	6.220	Dog
3644.wav	6.821	7.476	Dishes
3644.wav	7.010	7.630	Speech
3648.wav	0.159	2.590	Speech
3648.wav	8.962	10.000	Dog
3649.wav	7.373	9.067	Speech
365.wav	0.915	10.000	Electric_shaver_toothbrush
3651.wav	1.212	1.557	Speech
3651.wav	3.633	4.154	Speech
3651.wav	5.921	6.171	Speech
3651.wav	7.813	8.997	Speech
3651.wav	8.730	8.980	Dishes
3653.wav	3.481	5.129	Speech
3655.wav	1.026	3.538	Blender
3655.wav	3.511	4.223	Speech
3655.wav	9.595	10.000	Speech
3659.wav	7.535	7.870	Speech
366.wav	0.817	1.618	Speech
366.wav	1.994	10.000	Electric_shaver_toothbrush
366.wav	8.810	10.000	Speech
3660.wav	1.002	1.428	Speech
3660.wav	8.045	8.641	Dishes
3660.wav	8.071	9.746	Speech
3666.wav	1.297	1.836	Speech
3666.wav	3.519	7.156	Frying
3666.wav	4.800	5.523	Speech
3667.wav	0.651	1.086	Speech
3667.wav	1.682	2.711	Speech
3667.wav	4.756	5.182	Speech
3667.wav	7.626	8.108	Dog
3667.wav	9.725	10.000	Dog
3669.wav	0.754	1.221	Cat
3669.wav	4.007	5.400	Speech
3669.wav	4.472	4.793	Alarm_bell_ringing
3669.wav	7.985	8.708	Speech
3679.wav	0.505	2.898	Speech
3679.wav	3.555	3.805	Dishes
3679.wav	5.858	7.180	Speech
3679.wav	8.947	9.468	Speech
368.wav	2.634	10.000	Electric_shaver_toothbrush
368.wav	3.380	3.857	Speech
368.wav	9.314	10.000	Speech
3680.wav	1.710	2.289	Dishes
3680.wav	3.756	4.029	Alarm_bell_ringing
3680.wav	6.567	7.452	Speech
3682.wav	5.176	5.515	Speech
3682.wav	9.275	10.000	Vacuum_cleaner
3683.wav	3.827	10.000	Vacuum_cleaner
3685.wav	0.571	10.000	Vacuum_cleaner
3685.wav	3.436	4.758	Speech
3689.wav	0.230	3.639	Dog
3689.wav	1.085	1.429	Speech
3689.wav	2.767	10.000	Vacuum_cleaner
3689.wav	4.895	5.536	Speech
369.wav	1.389	3.962	Electric_shaver_toothbrush
369.wav	1.717	2.449	Speech
3690.wav	0.529	10.000	Vacuum_cleaner
3691.wav	2.693	10.000	Vacuum_cleaner
3691.wav	2.786	3.942	Speech
3691.wav	4.350	5.742	Speech
3691.wav	7.823	9.216	Speech
3692.wav	0.298	1.558	Speech
3692.wav	2.912	3.833	Speech
3692.wav	9.411	10.000	Vacuum_cleaner
3693.wav	0.403	2.872	Speech
3693.wav	3.565	3.991	Dog
3693.wav	6.910	7.160	Dog
3693.wav	9.072	10.000	Vacuum_cleaner
3694.wav	4.348	10.000	Vacuum_cleaner
3695.wav	1.433	1.859	Speech
3695.wav	6.890	7.177	Dog
3695.wav	8.725	10.000	Vacuum_cleaner
3695.wav	9.073	9.959	Speech
3698.wav	0.586	0.862	Dog
3698.wav	4.826	6.727	Blender
3698.wav	6.828	10.000	Vacuum_cleaner
3698.wav	7.385	8.540	Speech
3699.wav	1.196	2.010	Speech
3699.wav	1.350	10.000	Vacuum_cleaner
3699.wav	3.923	5.396	Speech
37.wav	4.898	7.282	Alarm_bell_ringing
37.wav	8.621	8.871	Alarm_bell_ringing
3703.wav	2.205	6.502	Vacuum_cleaner
3706.wav	2.018	10.000	Vacuum_cleaner
3706.wav	7.701	10.000	Speech
3707.wav	2.437	10.000	Vacuum_cleaner
3707.wav	8.716	9.053	Dog
3708.wav	0.241	1.717	Speech
3708.wav	4.273	4.716	Dog
3708.wav	5.248	10.000	Vacuum_cleaner
3708.wav	6.826	7.490	Speech
3708.wav	7.642	9.576	Dog
3709.wav	2.444	4.331	Speech
3709.wav	3.180	10.000	Vacuum_cleaner
3709.wav	6.512	6.977	Dog
3709.wav	7.286	7.536	Dog
371.wav	0.975	5.098	Electric_shaver_toothbrush
371.wav	6.783	9.707	Speech
3710.wav	0.811	10.000	Vacuum_cleaner
3710.wav	2.677	5.308	Dog
3712.wav	5.593	10.000	Vacuum_cleaner
3713.wav	1.156	10.000	Vacuum_cleaner
3718.wav	2.676	7.642	Speech
3718.wav	8.481	9.009	Speech
3718.wav	9.645	10.000	Vacuum_cleaner
3719.wav	8.196	9.177	Speech
3719.wav	9.553	10.000	Vacuum_cleaner
372.wav	7.377	10.000	Frying
3720.wav	0.680	1.158	Speech
3720.wav	1.449	10.000	Vacuum_cleaner
3720.wav	3.104	5.623	Speech
3721.wav	4.405	10.000	Vacuum_cleaner
3724.wav	6.678	10.000	Vacuum_cleaner
3727.wav	0.000	5.761	Vacuum_cleaner
3727.wav	2.023	3.398	Speech
3727.wav	5.149	7.280	Speech
3727.wav	6.957	7.684	Dog
3728.wav	0.000	3.697	Vacuum_cleaner
373.wav	7.001	7.453	Dishes
373.wav	7.294	10.000	Frying
3730.wav	0.000	8.728	Vacuum_cleaner
3730.wav	1.427	1.729	Speech
3730.wav	5.796	6.046	Dog
3730.wav	6.513	6.769	Dog
3731.wav	0.000	10.000	Vacuum_cleaner
3731.wav	1.959	4.098	Speech
3731.wav	6.729	8.252	Speech
3734.wav	0.000	10.000	Vacuum_cleaner
3735.wav	0.000	10.000	Vacuum_cleaner
3735.wav	1.313	2.955	Speech
3735.wav	7.976	8.239	Dog
3738.wav	0.000	10.000	Vacuum_cleaner
3738.wav	3.727	4.708	Speech
3738.wav	8.053	9.695	Speech
3739.wav	0.000	10.000	Vacuum_cleaner
374.wav	0.193	1.070	Dishes
374.wav	5.207	6.529	Speech
374.wav	7.094	7.547	Dishes
374.wav	7.454	10.000	Frying
3740.wav	0.000	10.000	Vacuum_cleaner
3740.wav	0.235	1.478	Dog
3740.wav	6.205	6.682	Speech
3741.wav	0.000	10.000	Vacuum_cleaner
3741.wav	5.833	6.214	Speech
3751.wav	2.294	2.626	Alarm_bell_ringing
3751.wav	3.327	7.901	Running_water
3752.wav	2.231	4.623	Alarm_bell_ringing
3752.wav	6.949	7.265	Alarm_bell_ringing
3752.wav	7.369	7.796	Speech
3752.wav	8.926	9.539	Speech
3752.wav	9.078	9.446	Dog
3754.wav	2.876	3.320	Dog
3754.wav	3.258	3.578	Alarm_bell_ringing
3754.wav	4.547	4.880	Alarm_bell_ringing
3754.wav	6.631	7.126	Alarm_bell_ringing
3754.wav	7.672	8.240	Alarm_bell_ringing
3757.wav	0.082	0.848	Speech
3757.wav	1.102	3.027	Speech
3757.wav	2.898	3.357	Alarm_bell_ringing
3757.wav	3.948	4.268	Alarm_bell_ringing
3757.wav	5.286	6.519	Alarm_bell_ringing
3757.wav	7.722	9.662	Dishes
3757.wav	9.307	10.000	Alarm_bell_ringing
3760.wav	0.374	1.229	Alarm_bell_ringing
3760.wav	3.026	3.625	Alarm_bell_ringing
3760.wav	4.610	5.411	Speech
3760.wav	5.891	6.212	Alarm_bell_ringing
3760.wav	6.715	8.447	Speech
3760.wav	8.062	8.312	Alarm_bell_ringing
3760.wav	9.271	10.000	Speech
3760.wav	9.284	9.534	Alarm_bell_ringing
3763.wav	0.524	1.088	Speech
3763.wav	3.813	5.192	Speech
3763.wav	3.916	4.227	Alarm_bell_ringing
3763.wav	8.918	9.560	Dog
3764.wav	3.792	4.276	Alarm_bell_ringing
3764.wav	5.444	5.755	Alarm_bell_ringing
3764.wav	5.548	6.230	Speech
3764.wav	6.608	7.420	Cat
3764.wav	7.672	9.988	Alarm_bell_ringing
3768.wav	5.252	5.895	Alarm_bell_ringing
3768.wav	8.916	9.897	Speech
377.wav	0.322	1.753	Speech
377.wav	2.726	2.976	Dishes
377.wav	6.673	7.150	Speech
377.wav	6.920	10.000	Frying
3770.wav	0.297	0.609	Alarm_bell_ringing
3772.wav	2.350	4.047	Dog
3772.wav	8.844	10.000	Alarm_bell_ringing
3775.wav	0.424	2.315	Speech
3775.wav	3.354	3.788	Speech
3775.wav	5.320	10.000	Alarm_bell_ringing
3775.wav	9.384	10.000	Speech
3776.wav	0.298	0.870	Alarm_bell_ringing
3776.wav	4.350	7.559	Alarm_bell_ringing
3776.wav	8.042	8.611	Alarm_bell_ringing
3778.wav	0.317	2.632	Alarm_bell_ringing
3778.wav	4.527	4.871	Speech
3778.wav	5.719	6.533	Speech
3778.wav	7.525	9.167	Speech
3778.wav	8.762	9.243	Alarm_bell_ringing
3779.wav	1.142	1.600	Speech
3779.wav	8.279	8.594	Alarm_bell_ringing
3782.wav	0.816	4.464	Alarm_bell_ringing
3782.wav	7.584	9.565	Alarm_bell_ringing
3789.wav	0.161	0.489	Alarm_bell_ringing
3789.wav	1.248	1.549	Speech
3789.wav	1.715	2.032	Alarm_bell_ringing
3789.wav	2.121	3.374	Speech
3789.wav	4.540	4.855	Alarm_bell_ringing
3789.wav	5.681	7.323	Speech
3789.wav	5.893	6.225	Alarm_bell_ringing
3789.wav	7.156	7.526	Dishes
3789.wav	9.148	10.000	Speech
379.wav	0.430	0.994	Speech
379.wav	2.547	3.086	Speech
379.wav	5.787	6.315	Dishes
379.wav	6.809	7.059	Speech
379.wav	7.053	7.409	Dishes
379.wav	8.654	10.000	Frying
3791.wav	0.068	0.381	Alarm_bell_ringing
3791.wav	5.690	7.646	Alarm_bell_ringing
3791.wav	6.080	6.821	Dog
3791.wav	7.216	9.057	Speech
3791.wav	9.304	10.000	Speech
3794.wav	1.890	9.716	Alarm_bell_ringing
3796.wav	0.678	0.998	Alarm_bell_ringing
3796.wav	1.499	2.891	Speech
3796.wav	2.112	2.647	Alarm_bell_ringing
3796.wav	3.504	4.438	Alarm_bell_ringing
3796.wav	5.415	6.885	Cat
3796.wav	5.576	5.893	Alarm_bell_ringing
3796.wav	6.616	6.976	Alarm_bell_ringing
3796.wav	8.511	8.825	Alarm_bell_ringing
3796.wav	8.924	10.000	Speech
3798.wav	0.931	1.259	Alarm_bell_ringing
3798.wav	1.219	2.783	Speech
3798.wav	7.628	9.818	Alarm_bell_ringing
3798.wav	9.713	9.993	Speech
3800.wav	4.704	5.020	Alarm_bell_ringing
3800.wav	6.656	7.978	Speech
3800.wav	9.597	9.958	Alarm_bell_ringing
3803.wav	0.269	0.754	Alarm_bell_ringing
3803.wav	7.966	10.000	Alarm_bell_ringing
3803.wav	9.100	10.000	Speech
3805.wav	3.877	4.449	Alarm_bell_ringing
3806.wav	0.525	1.207	Speech
3806.wav	2.244	2.494	Alarm_bell_ringing
3806.wav	3.938	5.198	Alarm_bell_ringing
3806.wav	4.960	5.210	Speech
3806.wav	6.079	6.329	Alarm_bell_ringing
3806.wav	8.518	8.976	Speech
3806.wav	9.129	10.000	Alarm_bell_ringing
3807.wav	2.304	2.554	Alarm_bell_ringing
3807.wav	2.828	6.189	Speech
3807.wav	3.574	4.445	Dog
3807.wav	6.273	8.814	Alarm_bell_ringing
3807.wav	8.854	9.418	Speech
3809.wav	7.332	7.894	Alarm_bell_ringing
3809.wav	8.208	8.458	Alarm_bell_ringing
3809.wav	8.734	9.046	Alarm_bell_ringing
381.wav	2.448	10.000	Frying
3811.wav	5.324	5.574	Alarm_bell_ringing
3814.wav	1.024	2.249	Blender
3814.wav	2.272	4.159	Speech
3814.wav	7.681	10.000	Blender
3814.wav	7.737	9.700	Speech
3815.wav	1.423	2.481	Blender
382.wav	2.519	3.198	Dishes
382.wav	4.449	10.000	Frying
382.wav	4.929	6.451	Dishes
382.wav	8.857	10.000	Speech
3820.wav	2.523	10.000	Blender
3821.wav	0.830	1.429	Speech
3821.wav	3.322	10.000	Blender
3821.wav	4.816	5.845	Speech
3826.wav	0.457	6.844	Blender
3826.wav	0.578	1.759	Speech
3826.wav	8.320	10.000	Frying
3826.wav	8.764	9.173	Dishes
3827.wav	4.075	4.691	Blender
3827.wav	6.754	7.821	Speech
3827.wav	6.942	7.691	Dishes
3832.wav	7.550	9.438	Blender
3833.wav	7.144	9.598	Blender
3835.wav	0.713	2.573	Speech
3835.wav	4.259	5.181	Speech
3835.wav	6.048	6.384	Speech
3835.wav	7.660	9.233	Blender
3835.wav	7.666	8.847	Speech
3835.wav	9.029	10.000	Speech
3835.wav	9.651	10.000	Blender
3836.wav	3.262	4.295	Blender
3836.wav	5.825	6.547	Speech
3837.wav	4.403	4.653	Dishes
3837.wav	5.998	9.441	Blender
3837.wav	7.984	9.245	Speech
3838.wav	2.949	10.000	Blender
3838.wav	6.615	8.589	Speech
3839.wav	4.502	7.412	Blender
384.wav	1.498	2.395	Speech
384.wav	6.278	10.000	Frying
3840.wav	4.810	5.991	Speech
3840.wav	6.985	7.553	Dishes
3840.wav	7.552	8.073	Speech
3840.wav	8.242	9.621	Speech
3840.wav	9.648	10.000	Blender
3841.wav	0.599	2.524	Speech
3841.wav	3.793	4.888	Blender
3841.wav	6.771	8.151	Speech
3841.wav	8.806	10.000	Blender
3842.wav	3.190	4.284	Blender
3842.wav	3.620	5.040	Speech
3842.wav	7.785	10.000	Speech
3843.wav	7.840	10.000	Blender
3846.wav	4.650	10.000	Blender
3847.wav	0.227	0.868	Speech
3847.wav	3.851	4.101	Speech
3847.wav	4.261	5.485	Blender
3847.wav	4.973	5.386	Dishes
3847.wav	7.251	8.387	Speech
3849.wav	1.570	2.781	Blender
385.wav	5.458	10.000	Frying
3850.wav	7.048	10.000	Blender
3853.wav	8.135	10.000	Blender
3854.wav	0.565	1.379	Blender
3854.wav	4.800	5.779	Blender
3854.wav	6.426	7.737	Speech
3854.wav	9.144	9.480	Speech
3854.wav	9.715	10.000	Speech
3855.wav	6.541	9.748	Blender
3859.wav	1.477	4.162	Blender
3860.wav	0.747	1.639	Blender
3860.wav	1.181	2.066	Speech
3860.wav	4.473	6.104	Speech
3860.wav	6.993	7.310	Speech
3864.wav	3.435	5.714	Speech
3864.wav	3.520	4.745	Blender
3864.wav	8.250	10.000	Blender
3864.wav	8.788	10.000	Speech
3867.wav	1.623	2.639	Blender
3869.wav	1.460	1.710	Speech
3869.wav	4.210	10.000	Blender
3869.wav	5.530	6.094	Speech
3869.wav	7.194	7.752	Speech
387.wav	1.413	1.663	Dishes
387.wav	3.387	3.637	Speech
387.wav	6.763	7.013	Dishes
387.wav	8.278	10.000	Frying
387.wav	9.230	9.810	Speech
3870.wav	5.848	10.000	Blender
3870.wav	6.144	7.065	Speech
3872.wav	0.535	0.916	Speech
3872.wav	8.650	10.000	Blender
3873.wav	1.461	2.934	Speech
3873.wav	3.572	4.948	Speech
3873.wav	7.158	10.000	Blender
3873.wav	7.268	8.745	Speech
3874.wav	0.282	0.994	Cat
3874.wav	2.422	2.889	Cat
3874.wav	3.414	7.924	Cat
3874.wav	8.031	8.489	Dog
3874.wav	8.764	9.659	Cat
3875.wav	0.948	2.222	Cat
3875.wav	3.040	4.866	Speech
3875.wav	5.522	5.772	Alarm_bell_ringing
3875.wav	5.785	7.197	Cat
3877.wav	1.496	3.300	Cat
3877.wav	5.671	6.717	Cat
3879.wav	4.622	5.496	Cat
3879.wav	6.180	7.498	Cat
3879.wav	8.494	10.000	Speech
3879.wav	8.795	9.616	Cat
388.wav	4.503	4.753	Dishes
388.wav	5.165	5.415	Speech
388.wav	5.925	6.576	Speech
388.wav	9.486	10.000	Frying
3880.wav	1.155	1.867	Cat
3880.wav	8.687	10.000	Cat
3882.wav	2.564	5.499	Cat
3882.wav	4.258	5.889	Speech
3882.wav	5.779	6.671	Dog
3882.wav	8.119	9.898	Cat
3883.wav	0.303	1.324	Cat
3883.wav	5.888	9.220	Speech
3883.wav	6.059	6.934	Cat
3883.wav	9.582	10.000	Cat
3883.wav	9.641	10.000	Speech
3885.wav	9.309	9.945	Cat
3886.wav	2.518	3.200	Speech
3886.wav	6.829	7.969	Cat
3887.wav	0.181	1.055	Cat
3887.wav	1.727	3.613	Cat
3887.wav	3.667	3.984	Alarm_bell_ringing
3887.wav	4.020	4.270	Dishes
3887.wav	5.118	8.097	Cat
3887.wav	8.445	8.851	Speech
3887.wav	8.909	9.604	Cat
3888.wav	9.368	9.690	Cat
389.wav	8.868	10.000	Frying
3895.wav	0.487	1.029	Cat
3895.wav	2.258	3.999	Cat
3895.wav	6.539	7.619	Speech
3896.wav	3.384	4.010	Cat
3896.wav	9.484	10.000	Cat
3897.wav	2.444	3.080	Cat
3897.wav	3.910	4.449	Speech
3897.wav	6.669	7.295	Cat
3898.wav	5.457	5.707	Dishes
3898.wav	5.905	7.614	Cat
3898.wav	6.990	7.443	Dishes
3898.wav	7.680	8.901	Speech
3898.wav	9.205	10.000	Cat
3899.wav	3.111	3.759	Cat
3899.wav	4.026	5.200	Speech
3899.wav	6.679	8.388	Cat
3899.wav	6.742	7.169	Speech
39.wav	2.137	4.907	Speech
39.wav	3.047	3.364	Alarm_bell_ringing
39.wav	5.450	9.640	Alarm_bell_ringing
3900.wav	0.255	0.761	Speech
3900.wav	2.085	3.366	Speech
3900.wav	4.104	5.638	Cat
3900.wav	4.391	5.113	Speech
3900.wav	5.643	6.672	Speech
3901.wav	0.494	0.750	Dog
3901.wav	4.256	5.964	Cat
3901.wav	8.590	10.000	Cat
3902.wav	4.085	4.630	Cat
3904.wav	8.961	9.787	Cat
3905.wav	1.176	1.976	Cat
3905.wav	4.751	6.512	Cat
3905.wav	7.685	9.596	Cat
3906.wav	3.125	5.556	Speech
3906.wav	9.533	10.000	Cat
3907.wav	0.891	1.705	Speech
3907.wav	1.226	3.089	Cat
3907.wav	3.194	4.026	Speech
3907.wav	3.594	3.907	Alarm_bell_ringing
3907.wav	4.725	4.975	Speech
3907.wav	6.488	6.973	Cat
3907.wav	7.732	8.364	Speech
3909.wav	2.701	3.717	Cat
3909.wav	3.949	5.002	Cat
3909.wav	6.689	10.000	Cat
3910.wav	0.237	1.217	Speech
3910.wav	1.700	3.018	Cat
3910.wav	2.759	4.407	Speech
3910.wav	3.190	3.440	Alarm_bell_ringing
3910.wav	6.698	7.648	Cat
3910.wav	8.971	10.000	Cat
3911.wav	8.740	9.756	Cat
3912.wav	7.702	10.000	Cat
3916.wav	2.841	4.517	Speech
3916.wav	3.964	4.509	Cat
3916.wav	5.079	6.732	Cat
3916.wav	8.956	10.000	Cat
3917.wav	0.273	1.098	Cat
3917.wav	2.112	2.761	Cat
3917.wav	4.480	5.175	Cat
3917.wav	6.108	7.349	Speech
3917.wav	7.700	8.189	Speech
3918.wav	0.144	1.063	Cat
3918.wav	1.879	3.279	Dishes
3918.wav	2.267	2.850	Cat
3918.wav	5.900	7.082	Cat
3918.wav	8.094	8.723	Cat
3919.wav	3.858	4.570	Cat
3919.wav	4.846	6.594	Speech
3919.wav	6.347	7.296	Cat
3919.wav	8.939	10.000	Cat
3920.wav	4.475	10.000	Cat
3921.wav	7.499	9.563	Speech
3921.wav	8.003	8.903	Cat
3922.wav	4.649	6.133	Cat
3922.wav	8.434	10.000	Cat
3923.wav	0.411	1.685	Cat
3923.wav	2.797	3.532	Cat
3923.wav	5.799	7.319	Cat
3924.wav	4.624	5.579	Cat
3925.wav	9.283	10.000	Cat
3926.wav	2.308	3.779	Cat
3927.wav	1.609	2.520	Cat
3927.wav	4.271	5.097	Cat
3927.wav	6.382	6.866	Cat
3929.wav	0.815	1.300	Cat
3929.wav	1.286	2.171	Speech
3929.wav	5.121	10.000	Cat
3929.wav	9.514	10.000	Speech
3930.wav	3.509	6.512	Cat
3930.wav	5.479	5.729	Dishes
3933.wav	3.320	6.153	Running_water
3933.wav	5.639	7.116	Speech
3933.wav	7.196	8.064	Cat
3933.wav	8.343	9.434	Cat
3934.wav	0.742	3.261	Speech
3934.wav	0.747	2.553	Cat
3934.wav	2.997	3.547	Cat
3934.wav	5.429	7.328	Speech
3934.wav	9.049	10.000	Alarm_bell_ringing
3935.wav	3.839	4.664	Cat
3935.wav	6.121	7.955	Cat
3936.wav	6.674	6.924	Dishes
3937.wav	7.327	9.175	Dishes
3938.wav	3.323	3.573	Dishes
3938.wav	4.058	4.308	Dishes
3938.wav	5.373	6.849	Dishes
3938.wav	6.881	10.000	Frying
3938.wav	7.195	7.453	Dishes
3938.wav	8.814	9.910	Dishes
3939.wav	0.925	1.175	Dishes
3939.wav	4.298	4.664	Dishes
3939.wav	5.403	5.838	Dishes
3942.wav	1.293	2.209	Dishes
3942.wav	1.531	2.332	Speech
3942.wav	2.976	3.411	Dishes
3942.wav	3.655	3.905	Dishes
3942.wav	5.845	6.095	Speech
3942.wav	6.933	7.356	Dishes
3942.wav	7.559	9.174	Dishes
3942.wav	8.793	10.000	Speech
3943.wav	0.091	0.528	Dishes
3943.wav	1.905	3.807	Speech
3943.wav	2.880	3.628	Dishes
3943.wav	5.383	5.890	Speech
3943.wav	6.229	8.222	Speech
3943.wav	9.743	10.000	Speech
3948.wav	0.329	0.579	Dishes
3948.wav	1.283	4.837	Speech
3948.wav	3.366	3.616	Dishes
3948.wav	8.907	10.000	Speech
3948.wav	9.535	10.000	Blender
3949.wav	0.285	0.640	Dishes
3949.wav	4.195	5.620	Speech
3949.wav	4.991	5.241	Dishes
3949.wav	6.170	6.957	Speech
3949.wav	8.198	8.984	Speech
3949.wav	9.375	9.656	Dishes
3949.wav	9.561	10.000	Speech
395.wav	2.702	10.000	Frying
3953.wav	0.256	0.580	Dishes
3954.wav	2.145	2.570	Dishes
3954.wav	6.505	6.755	Dishes
3954.wav	7.037	7.287	Dishes
3955.wav	0.396	1.732	Dishes
3955.wav	3.061	3.553	Dishes
3955.wav	8.406	8.897	Dishes
3957.wav	5.706	5.956	Dishes
3957.wav	6.389	6.684	Dishes
3957.wav	7.695	7.945	Dishes
3957.wav	8.411	9.160	Dishes
3961.wav	4.686	5.451	Speech
3961.wav	8.129	8.379	Dishes
3964.wav	0.947	1.628	Speech
3964.wav	3.205	4.342	Speech
3964.wav	4.195	4.523	Dishes
3964.wav	6.341	7.257	Dishes
3965.wav	0.203	0.885	Speech
3965.wav	2.708	3.321	Speech
3965.wav	4.832	5.334	Dishes
3966.wav	4.955	5.205	Dishes
3968.wav	1.639	2.273	Speech
3968.wav	3.467	3.828	Dishes
3968.wav	7.930	9.181	Speech
3968.wav	9.274	10.000	Dishes
3970.wav	1.755	2.005	Dishes
3970.wav	2.840	3.090	Dishes
3970.wav	3.429	5.320	Speech
3970.wav	4.029	4.465	Dishes
3970.wav	5.679	7.201	Dishes
3970.wav	7.769	8.140	Dishes
3970.wav	9.691	10.000	Dishes
3971.wav	0.127	0.377	Dishes
3971.wav	1.271	1.810	Speech
3971.wav	4.287	6.135	Dishes
3972.wav	0.152	0.844	Speech
3972.wav	2.830	3.443	Speech
3972.wav	5.686	6.002	Dishes
3972.wav	6.494	7.636	Dishes
3975.wav	0.025	0.305	Dishes
3975.wav	1.045	2.421	Speech
3975.wav	3.601	4.177	Dishes
3975.wav	7.115	9.508	Speech
3975.wav	7.933	8.437	Dishes
3978.wav	1.890	3.002	Speech
3978.wav	5.559	6.639	Dishes
3978.wav	9.682	10.000	Speech
3979.wav	0.168	0.418	Dishes
3979.wav	0.863	1.339	Dishes
3979.wav	4.576	4.826	Dishes
3979.wav	7.284	7.534	Speech
3981.wav	2.807	3.168	Dishes
3981.wav	6.686	7.264	Dishes
3982.wav	7.609	7.859	Dishes
3984.wav	1.580	2.273	Speech
3984.wav	4.510	4.880	Dishes
3984.wav	5.706	5.963	Dishes
3984.wav	6.332	7.011	Dishes
3984.wav	9.139	10.000	Frying
3985.wav	0.334	0.910	Dishes
3985.wav	1.527	2.085	Speech
3985.wav	2.208	2.458	Dishes
3985.wav	2.616	5.564	Dishes
3985.wav	6.656	7.062	Speech
3985.wav	7.662	8.023	Dishes
3985.wav	7.982	10.000	Frying
3985.wav	8.990	9.344	Dishes
3986.wav	0.187	0.548	Dishes
3986.wav	0.711	2.509	Speech
3986.wav	2.866	10.000	Frying
3986.wav	3.082	3.507	Dishes
3986.wav	4.881	5.388	Speech
3986.wav	5.675	6.322	Cat
3986.wav	7.755	8.005	Dishes
3986.wav	9.109	10.000	Speech
3988.wav	7.342	9.189	Dishes
3993.wav	1.335	2.429	Blender
3993.wav	2.490	3.320	Dishes
3993.wav	4.096	4.463	Dishes
3993.wav	8.266	8.862	Dishes
3993.wav	9.592	10.000	Speech
3994.wav	1.175	1.664	Dishes
3994.wav	1.509	2.995	Speech
3994.wav	2.958	4.502	Dishes
3995.wav	2.126	4.100	Speech
3995.wav	4.817	6.038	Speech
3995.wav	5.935	9.559	Dishes
3995.wav	8.474	9.851	Speech
3997.wav	0.294	0.665	Dishes
3997.wav	1.223	1.913	Dishes
3997.wav	2.143	3.299	Speech
3997.wav	6.484	6.976	Dishes
3997.wav	7.336	8.215	Blender
3997.wav	7.576	10.000	Dishes
3997.wav	9.109	9.586	Speech
3999.wav	0.689	1.823	Dog
3999.wav	2.353	3.075	Speech
3999.wav	3.303	3.760	Dog
3999.wav	4.385	4.753	Dog
3999.wav	5.306	5.940	Speech
3999.wav	6.094	6.462	Dog
40.wav	1.760	2.941	Speech
40.wav	6.572	10.000	Alarm_bell_ringing
4000.wav	0.252	2.141	Dog
4000.wav	2.680	10.000	Vacuum_cleaner
4000.wav	4.633	5.000	Dog
4000.wav	5.561	5.839	Dog
4000.wav	8.510	8.919	Dog
4001.wav	4.160	5.272	Speech
4001.wav	5.338	5.588	Dog
4006.wav	0.128	1.519	Dog
4006.wav	2.106	4.738	Dog
4006.wav	2.750	3.061	Alarm_bell_ringing
4007.wav	3.552	3.924	Dog
4007.wav	4.554	5.721	Dog
4007.wav	6.315	6.695	Dog
4009.wav	0.720	1.963	Dog
4009.wav	4.349	5.275	Dog
4009.wav	7.661	8.151	Speech
4009.wav	8.355	10.000	Speech
4012.wav	9.239	9.624	Dog
4015.wav	2.059	3.039	Dog
4015.wav	7.344	9.020	Speech
4016.wav	9.090	10.000	Dog
4017.wav	0.171	0.898	Dog
4017.wav	2.623	3.081	Speech
4017.wav	4.321	6.012	Speech
4017.wav	4.330	4.788	Dog
4017.wav	7.227	7.527	Dog
4017.wav	9.181	10.000	Speech
4017.wav	9.308	10.000	Dog
4019.wav	1.497	4.396	Dog
4019.wav	7.809	9.425	Dog
4019.wav	9.664	10.000	Dog
4022.wav	4.768	5.048	Dog
4022.wav	9.111	10.000	Speech
4024.wav	0.044	1.661	Dog
4024.wav	3.710	4.845	Dog
4024.wav	7.601	8.844	Dog
4024.wav	8.136	9.590	Speech
4024.wav	9.445	10.000	Dog
4026.wav	2.990	4.163	Speech
4026.wav	6.694	6.972	Dog
4027.wav	3.375	6.026	Speech
4027.wav	5.353	5.692	Dog
4027.wav	8.403	8.683	Dog
4030.wav	1.964	2.381	Dog
4030.wav	3.033	5.426	Speech
4035.wav	0.637	1.100	Dog
4035.wav	2.428	2.804	Dog
4035.wav	7.045	8.420	Dog
4036.wav	0.222	0.648	Speech
4036.wav	1.620	1.990	Dog
4036.wav	4.122	5.488	Dog
4036.wav	6.429	10.000	Running_water
4036.wav	7.224	7.474	Dog
4039.wav	8.936	9.808	Dog
404.wav	0.781	1.699	Dishes
404.wav	3.036	3.820	Dishes
404.wav	3.575	5.466	Speech
404.wav	5.379	5.749	Dishes
404.wav	9.032	10.000	Frying
4041.wav	2.813	3.271	Speech
4041.wav	4.442	9.112	Dog
4043.wav	5.526	6.397	Dog
4046.wav	1.805	2.325	Dog
4046.wav	2.642	3.021	Dog
4046.wav	7.911	8.676	Speech
4048.wav	4.474	4.859	Dog
4048.wav	4.697	5.487	Cat
4048.wav	5.233	5.571	Dog
405.wav	3.968	10.000	Frying
4050.wav	3.022	6.431	Dog
4050.wav	6.643	10.000	Dog
4052.wav	4.802	5.366	Speech
4052.wav	6.352	10.000	Dog
4055.wav	0.431	2.229	Speech
4055.wav	0.622	0.933	Alarm_bell_ringing
